Trade Id,Exec Id,Account Id,Instrument Symbol,Instrument Name,Order Id,Currency,Execution Type,Quantity,Price,Take Profit,Stop Loss,gsl,Source,Status,rpl,Rpl Converted,Swap,Swap Converted,Fee,Timestamp,Account type
"0018314c-0001-54c4-0000-0000802322d9","0018314c-0001-54c4-0000-49f100005476","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080232759","USD","IOC","-10","7.88","","","false","USER","CLOSED","7.8","6.74","","","0","2021-10-29 15:10:44","CFD"
"00000006-0001-54c4-0000-00008014096a","00000006-0001-54c4-0000-49f000003d72","20154198461011282","F","Ford Motor","00000006-0001-54c4-0000-000080140969","USD","IOC","50","16.93","","","false","USER","OPENED","0","0","","","0","2021-10-28 14:32:05","CFD"
"005505cb-0001-54c4-0000-0000802200a4","005505cb-0001-54c4-0000-49f0000006bb","20154198461011282","UPWK","Upwork Inc.","005505cb-0001-54c4-0000-000080230002","USD","GTC","10","51.82","51.92","","false","TP","CLOSED","6.8","5.84","","","0","2021-10-28 13:30:02","CFD"
"0018314c-0001-54c4-0000-0000802322d9","0018314c-0001-54c4-0000-49ef00005e2f","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080231f55","USD","GTC","10","7.1","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-27 18:08:02","CFD"
"0018314c-0001-54c4-0000-0000802321e4","0018314c-0001-54c4-0000-49ef00002332","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080232127","USD","IOC","10","7.4","","","false","USER","OPENED","0","0","","","0","2021-10-27 13:33:18","CFD"
"0018314c-0001-54c4-0000-000080232064","0018314c-0001-54c4-0000-49ee00003e6d","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080231f54","USD","GTC","10","7.3","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-26 15:32:10","CFD"
"0018314c-0001-54c4-0000-000080231d99","0018314c-0001-54c4-0000-49ed0000e424","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080231f17","USD","IOC","-30","7.5","","","false","USER","CLOSED","0","0","","","0","2021-10-25 20:00:23","CFD"
"0018314c-0001-54c4-0000-000080231c6e","0018314c-0001-54c4-0000-49ed0000e037","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080231f14","USD","IOC","-10","7.48","","","false","USER","CLOSED","2.3","1.98","","","0","2021-10-25 19:53:23","CFD"
"0004405d-0001-54c4-0000-000080290d7a","0004405d-0001-54c4-0000-49ed0000cbf2","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080294578","USD","IOC","1","2.14","","","false","USER","CLOSED","0.06","0.05","","","0","2021-10-25 13:51:38","CFD"
"0004405d-0001-54c4-0000-000080290d7d","0004405d-0001-54c4-0000-49ed0000cbf3","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080294578","USD","IOC","20","2.14","","","false","USER","CLOSED","1.14","0.98","","","0","2021-10-25 13:51:38","CFD"
"0018314c-0001-54c4-0000-000080231d99","0018314c-0001-54c4-0000-49ed000031f5","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080231d95","USD","GTC","30","7.5","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-25 12:43:07","CFD"
"0018314c-0001-54c4-0000-000080231c6e","0018314c-0001-54c4-0000-49ea0000b8ee","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080231c6d","USD","IOC","10","7.25","","","false","USER","OPENED","0","0","","","0","2021-10-22 19:22:34","CFD"
"0004405d-0001-54c4-0000-000080290d81","0004405d-0001-54c4-0000-49ea000110df","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080290f95","USD","GTC","229","2.15","2.15","","false","TP","CLOSED","11.52","9.89","","","0","2021-10-22 14:02:54","CFD"
"0018314c-0001-54c4-0000-000080231a3b","0018314c-0001-54c4-0000-49ea000063b4","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080231a3a","USD","IOC","10","7.9","","","false","USER","OPENED","0","0","","","0","2021-10-22 13:34:07","CFD"
"0004405d-0001-54c4-0000-000080290d81","0004405d-0001-54c4-0000-49ea00008452","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080290d6c","USD","GTC","-229","2.2","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-22 07:54:23","CFD"
"0004405d-0001-54c4-0000-000080290d7d","0004405d-0001-54c4-0000-49ea0000843e","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080290d6c","USD","GTC","-20","2.2","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-22 07:53:58","CFD"
"0004405d-0001-54c4-0000-000080290d7a","0004405d-0001-54c4-0000-49ea00008400","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080290d6c","USD","GTC","-1","2.2","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-22 07:53:30","CFD"
"0004405d-0001-54c4-0000-000080284d6d","0004405d-0001-54c4-0000-49e900012e69","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080285439","USD","IOC","250","2.21","","","false","USER","CLOSED","9.01","7.74","","","0","2021-10-21 14:36:49","CFD"
"0004405d-0001-54c4-0000-000080284d6d","0004405d-0001-54c4-0000-49e90000ccb0","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080284d4b","USD","IOC","-250","2.25","","","false","USER","OPENED","0","0","","","0","2021-10-21 11:34:29","CFD"
"0018314c-0001-54c4-0000-000080110177","0018314c-0001-54c4-0000-49e60000eaba","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080230898","USD","IOC","-5","8.6","","","false","USER","CLOSED","0.45","0.39","","","0","2021-10-18 14:00:58","CFD"
"0018314c-0001-54c4-0000-000080120160","0018314c-0001-54c4-0000-49e60000eabb","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080230898","USD","IOC","-20","8.6","","","false","USER","CLOSED","12","10.34","","","0","2021-10-18 14:00:58","CFD"
"0018314c-0001-54c4-0000-00008011016e","0018314c-0001-54c4-0000-49e60000eab9","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080230898","USD","IOC","-20","8.6","","","false","USER","CLOSED","-1","-0.86","","","0","2021-10-18 14:00:58","CFD"
"0008e1cf-0001-54c4-0000-000080070039","0008e1cf-0001-54c4-0000-49e3000047a8","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-00008009003a","USD","IOC","30","5.2","","5.24","false","USER","CLOSED","1.8","1.55","","","0","2021-10-15 19:56:40","CFD"
"0004405d-0001-54c4-0000-00008027307d","0004405d-0001-54c4-0000-49e300015b17","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080276ad1","USD","IOC","-70","2.22","","","false","USER","CLOSED","9.89","8.53","","","0","2021-10-15 15:56:29","CFD"
"0004405d-0001-54c4-0000-000080274b42","0004405d-0001-54c4-0000-49e20000f69e","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080275889","USD","IOC","100","2.2","","","false","USER","CLOSED","-1.21","-1.05","","","0","2021-10-14 16:26:45","CFD"
"0004405d-0001-54c4-0000-000080274b42","0004405d-0001-54c4-0000-49e10001309b","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080274b41","USD","IOC","-100","2.19","","","false","USER","OPENED","0","0","","","0","2021-10-13 21:40:49","CFD"
"0008e1cf-0001-54c4-0000-000080070039","0008e1cf-0001-54c4-0000-49e000001d56","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-000080070038","USD","IOC","-30","5.26","","","false","USER","OPENED","0","0","","","0","2021-10-12 13:31:07","CFD"
"0004405d-0001-54c4-0000-00008027307d","0004405d-0001-54c4-0000-49e00000ab7d","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080273066","USD","GTC","70","2.08","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-12 10:10:55","CFD"
"0018314c-0001-54c4-0000-0000802209a9","0018314c-0001-54c4-0000-49df00005e5b","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-0000802209a8","USD","IOC","-40","6.78","","","false","USER","OPENED","0","0","","","0","2021-10-11 17:23:34","CFD"
"0004405d-0001-54c4-0000-00008026ef89","0004405d-0001-54c4-0000-49de000133c4","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080270cb0","USD","IOC","18","2.2","","","false","USER","CLOSED","0.44","0.38","","","0","2021-10-10 21:37:20","CFD"
"0004405d-0001-54c4-0000-00008026ef8b","0004405d-0001-54c4-0000-49de000133bd","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080270caf","USD","IOC","12","2.2","","","false","USER","CLOSED","0.3","0.26","","","0","2021-10-10 21:37:18","CFD"
"0004405d-0001-54c4-0000-00008026f73c","0004405d-0001-54c4-0000-49de000133b8","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080270cae","USD","IOC","30","2.2","","","false","USER","CLOSED","2.39","2.07","","","0","2021-10-10 21:37:17","CFD"
"0004405d-0001-54c4-0000-00008026f73c","0004405d-0001-54c4-0000-49dd0000b6a2","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008026ef7a","USD","GTC","-30","2.28","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-09 11:14:10","CFD"
"0004405d-0001-54c4-0000-00008026ef89","0004405d-0001-54c4-0000-49dc0001f5b7","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008026ef78","USD","IOC","-18","2.22","","","false","USER","OPENED","0","0","","","0","2021-10-08 21:39:34","CFD"
"0004405d-0001-54c4-0000-00008026ef8b","0004405d-0001-54c4-0000-49dc0001f5ba","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008026ef78","USD","IOC","-12","2.22","","","false","USER","OPENED","0","0","","","0","2021-10-08 21:39:34","CFD"
"0004405d-0001-54c4-0000-00008026ddb6","0004405d-0001-54c4-0000-49dc0001f507","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008026ef74","USD","IOC","30","2.24","","","false","USER","CLOSED","1.93","1.67","","","0","2021-10-08 21:37:00","CFD"
"0004405d-0001-54c4-0000-00008026e5f7","0004405d-0001-54c4-0000-49dc0001f506","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008026ef74","USD","IOC","120","2.24","2.21","2.26","false","USER","CLOSED","7.68","6.63","","","0","2021-10-08 21:37:00","CFD"
"0004405d-0001-54c4-0000-00008026e5f6","0004405d-0001-54c4-0000-49dc0001f505","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008026ef74","USD","IOC","30","2.24","","","false","USER","CLOSED","1.91","1.65","","","0","2021-10-08 21:37:00","CFD"
"005505cb-0001-54c4-0000-0000802200a4","005505cb-0001-54c4-0000-49dc00000ea1","20154198461011282","UPWK","Upwork Inc.","005505cb-0001-54c4-0000-0000802200a3","USD","IOC","-10","52.5","","","false","USER","OPENED","0","0","","","0","2021-10-08 14:04:04","CFD"
"005505cb-0001-54c4-0000-00008022009f","005505cb-0001-54c4-0000-49dc00000d68","20154198461011282","UPWK","Upwork Inc.","005505cb-0001-54c4-0000-0000802200a2","USD","IOC","10","52.44","51.33","52.43","false","SL","CLOSED","0.5","0.43","","","0","2021-10-08 13:53:55","CFD"
"005505cb-0001-54c4-0000-00008022009f","005505cb-0001-54c4-0000-49dc00000b14","20154198461011282","UPWK","Upwork Inc.","005505cb-0001-54c4-0000-00008022009e","USD","IOC","-10","52.49","","","false","USER","OPENED","0","0","","","0","2021-10-08 13:43:10","CFD"
"0004405d-0001-54c4-0000-00008026e5f7","0004405d-0001-54c4-0000-49dc0000855a","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008026e1e4","USD","GTC","-120","2.3","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-08 08:45:02","CFD"
"0004405d-0001-54c4-0000-00008026e5f6","0004405d-0001-54c4-0000-49dc00008551","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008026e1e4","USD","GTC","-30","2.3","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-08 08:45:02","CFD"
"0004405d-0001-54c4-0000-00008026ddb6","0004405d-0001-54c4-0000-49db0002f3f9","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008026ddb5","USD","IOC","-30","2.3","","","false","USER","OPENED","0","0","","","0","2021-10-07 17:39:56","CFD"
"0008e1cf-0001-54c4-0000-000080060226","0008e1cf-0001-54c4-0000-49db00000c65","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-00008007000f","USD","IOC","-141","5.11","","5.11","false","SL","CLOSED","15.51","13.41","","","0","2021-10-07 14:40:44","CFD"
"0008e1cf-0001-54c4-0000-000080060226","0008e1cf-0001-54c4-0000-49da000019eb","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-000080060225","USD","IOC","141","5","","","false","USER","OPENED","0","0","","","0","2021-10-06 19:59:37","CFD"
"0015421d-0001-54c4-0000-00008194acbe","0015421d-0001-54c4-0000-49da000124de","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-00008194b145","USD","IOC","0.2","3581.7","3467.91","3581.69","false","SL","CLOSED","0.34","0.3","","","0","2021-10-06 19:44:38","CFD"
"0015421d-0001-54c4-0000-00008194acbe","0015421d-0001-54c4-0000-49da0001162d","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-00008194acbd","USD","IOC","-0.2","3583.42","","","false","USER","OPENED","0","0","","","0","2021-10-06 18:02:53","CFD"
"0015421d-0001-54c4-0000-0000819493a9","0015421d-0001-54c4-0000-49da0000ec77","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-000081949f9b","USD","IOC","-0.19","3604.26","3780","3606.07","false","SL","CLOSED","0.81","0.7","","","0","2021-10-06 15:23:35","CFD"
"0015421d-0001-54c4-0000-0000819493a9","0015421d-0001-54c4-0000-49da0000c61b","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-00008194938e","USD","GTC","0.19","3600","","","false","SYSTEM","OPENED","0","0","","","0","2021-10-06 13:49:34","CFD"
"0000e255-0001-54c4-0000-0000802200a5","0000e255-0001-54c4-0000-49d900003100","20154198461011282","NIU","Niu Technologies","0000e255-0001-54c4-0000-0000802200c6","USD","IOC","-10","23.97","","","false","USER","CLOSED","3.1","2.67","","","0","2021-10-05 19:04:36","CFD"
"0000e255-0001-54c4-0000-0000802200a3","0000e255-0001-54c4-0000-49d9000030fb","20154198461011282","NIU","Niu Technologies","0000e255-0001-54c4-0000-0000802200c5","USD","IOC","-20","23.97","","","false","USER","CLOSED","4","3.45","","","0","2021-10-05 19:04:34","CFD"
"0018314c-0001-54c4-0000-000080201d4c","0018314c-0001-54c4-0000-49d4000001c0","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080210240","USD","IOC","20","6.83","6.28","6.81","false","SL","CLOSED","0.8","0.69","","","0","2021-09-30 08:13:06","CFD"
"0000e255-0001-54c4-0000-0000802200a5","0000e255-0001-54c4-0000-49d300001823","20154198461011282","NIU","Niu Technologies","0000e255-0001-54c4-0000-0000802200a4","USD","IOC","10","23.66","","","false","USER","OPENED","0","0","","","0","2021-09-29 14:30:07","CFD"
"0000e255-0001-54c4-0000-0000802200a3","0000e255-0001-54c4-0000-49d3000016d7","20154198461011282","NIU","Niu Technologies","0000e255-0001-54c4-0000-0000802200a2","USD","IOC","20","23.77","","","false","USER","OPENED","0","0","","","0","2021-09-29 14:23:07","CFD"
"0004405d-0001-54c4-0000-00008024a64a","0004405d-0001-54c4-0000-49cf000149c5","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008024a649","USD","IOC","300","2.33","","","false","USER","OPENED","0","0","","","0","2021-09-25 21:17:27","CFD"
"0004405d-0001-54c4-0000-000080229f07","0004405d-0001-54c4-0000-49cf0000b8c0","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080248f77","USD","IOC","-130","2.37","","","false","USER","CLOSED","7.71","6.58","","","0","2021-09-25 13:14:30","CFD"
"0004405d-0001-54c4-0000-000080229efc","0004405d-0001-54c4-0000-49cf0000b8c1","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080248f77","USD","IOC","-40","2.37","","","false","USER","CLOSED","2.37","2.02","","","0","2021-09-25 13:14:30","CFD"
"0004405d-0001-54c4-0000-000080229ee3","0004405d-0001-54c4-0000-49cf0000b8bf","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080248f77","USD","IOC","-50","2.37","","","false","USER","CLOSED","2.97","2.53","","","0","2021-09-25 13:14:30","CFD"
"0004405d-0001-54c4-0000-000080229edf","0004405d-0001-54c4-0000-49cf0000b8be","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080248f77","USD","IOC","-80","2.37","","","false","USER","CLOSED","4.74","4.05","","","0","2021-09-25 13:14:30","CFD"
"0004405d-0001-54c4-0000-00008024251e","0004405d-0001-54c4-0000-49ce0000b17c","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080245d8b","USD","IOC","200","2.17","","","false","USER","CLOSED","3.24","2.76","","","0","2021-09-24 10:18:35","CFD"
"0018314c-0001-54c4-0000-000080201d4c","0018314c-0001-54c4-0000-49cd000044a2","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080201d4b","USD","IOC","-20","6.87","","","false","USER","OPENED","0","0","","","0","2021-09-23 15:14:20","CFD"
"0004405d-0001-54c4-0000-00008024251e","0004405d-0001-54c4-0000-49cc0000efc6","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008024251c","USD","IOC","-200","2.19","","","false","USER","OPENED","0","0","","","0","2021-09-22 16:22:52","CFD"
"0004405d-0001-54c4-0000-000080229f07","0004405d-0001-54c4-0000-49c900015235","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080229ed9","USD","GTC","130","2.31","","","false","SYSTEM","OPENED","0","0","","","0","2021-09-19 21:25:19","CFD"
"0004405d-0001-54c4-0000-000080229efc","0004405d-0001-54c4-0000-49c900015215","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080229ed9","USD","GTC","40","2.31","","","false","SYSTEM","OPENED","0","0","","","0","2021-09-19 21:25:16","CFD"
"0004405d-0001-54c4-0000-000080229ee3","0004405d-0001-54c4-0000-49c900015174","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080229ed9","USD","GTC","50","2.31","","","false","SYSTEM","OPENED","0","0","","","0","2021-09-19 21:23:49","CFD"
"0004405d-0001-54c4-0000-000080229edf","0004405d-0001-54c4-0000-49c900015160","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080229ed9","USD","GTC","80","2.31","","","false","SYSTEM","OPENED","0","0","","","0","2021-09-19 21:23:39","CFD"
"0004405d-0001-54c4-0000-000080227371","0004405d-0001-54c4-0000-49c800011656","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080228ab5","USD","IOC","-247","2.36","2.55","2.35","false","USER","CLOSED","5.26","4.49","","","0","2021-09-18 20:05:38","CFD"
"0004405d-0001-54c4-0000-00008022736f","0004405d-0001-54c4-0000-49c80001162a","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080228aae","USD","IOC","-53","2.36","2.56","2.36","false","SL","CLOSED","1.11","0.94","","","0","2021-09-18 20:05:23","CFD"
"0004405d-0001-54c4-0000-000080227371","0004405d-0001-54c4-0000-49c7000151bc","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080227363","USD","GTC","247","2.34","","","false","SYSTEM","OPENED","0","0","","","0","2021-09-17 18:37:29","CFD"
"0004405d-0001-54c4-0000-00008022736f","0004405d-0001-54c4-0000-49c7000151ab","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080227363","USD","GTC","53","2.34","","","false","SYSTEM","OPENED","0","0","","","0","2021-09-17 18:37:24","CFD"
"0040c512-0001-54c4-0000-000080220d3d","0040c512-0001-54c4-0000-49c7000022d5","20154198461011282","PLTR","Palantir Technologies Inc.","0040c512-0001-54c4-0000-000080220d7c","USD","IOC","20","28.71","27.71","28.71","false","SL","CLOSED","3.6","3.07","","","0","2021-09-17 16:12:56","CFD"
"0040c512-0001-54c4-0000-000080220d3d","0040c512-0001-54c4-0000-49c70000131d","20154198461011282","PLTR","Palantir Technologies Inc.","0040c512-0001-54c4-0000-000080220d3c","USD","IOC","-20","28.89","","","false","USER","OPENED","0","0","","","0","2021-09-17 14:11:22","CFD"
"0018314c-0001-54c4-0000-000080201635","0018314c-0001-54c4-0000-49c70000187c","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-00008020164e","USD","IOC","-90","6.23","6.31","","false","USER","CLOSED","0.9","0.77","","","0","2021-09-17 13:53:17","CFD"
"0018314c-0001-54c4-0000-00008020124e","0018314c-0001-54c4-0000-49c700001272","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080201639","USD","IOC","-20","6.2","7.23","6.2","false","SL","CLOSED","0.6","0.51","","","0","2021-09-17 13:32:14","CFD"
"0018314c-0001-54c4-0000-000080201635","0018314c-0001-54c4-0000-49c700000fd4","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080201634","USD","IOC","90","6.22","","","false","USER","OPENED","0","0","","","0","2021-09-17 13:29:29","CFD"
"0018314c-0001-54c4-0000-00008020124e","0018314c-0001-54c4-0000-49c500004be9","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-00008020124d","USD","IOC","20","6.17","","","false","USER","OPENED","0","0","","","0","2021-09-15 13:56:08","CFD"
"0004405d-0001-54c4-0000-00008021e8da","0004405d-0001-54c4-0000-49c50000ad82","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-000080222ea7","USD","IOC","-50","2.48","2.79","","false","USER","CLOSED","2.19","1.86","","","0","2021-09-15 13:53:38","CFD"
"0018314c-0001-54c4-0000-00008020113d","0018314c-0001-54c4-0000-49c500001a3d","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-000080201182","USD","IOC","40","6.61","5.74","6.6","false","SL","CLOSED","0.8","0.68","","","0","2021-09-15 11:43:33","CFD"
"0018314c-0001-54c4-0000-00008020113d","0018314c-0001-54c4-0000-49c500000d01","20154198461011282","FCEL","FuelCell Energy, Inc.","0018314c-0001-54c4-0000-00008020113c","USD","IOC","-40","6.63","","","false","USER","OPENED","0","0","","","0","2021-09-15 08:56:12","CFD"
"0008e1cf-0001-54c4-0000-0000800600c6","0008e1cf-0001-54c4-0000-49c300002d88","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-0000800600bf","USD","GTC","9","5.4","","","false","SYSTEM","OPENED","0","0","","","0","2021-09-13 13:55:33","CFD"
"0004405d-0001-54c4-0000-00008021e8da","0004405d-0001-54c4-0000-49c300013989","20154198461011282","ADA/USD","Cardano / USD","0004405d-0001-54c4-0000-00008021e8d8","USD","IOC","50","2.44","","","false","USER","OPENED","0","0","","","0","2021-09-13 11:57:26","CFD"
"0015421d-0001-54c4-0000-0000818b6048","0015421d-0001-54c4-0000-49c300005922","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-0000818b69a9","USD","GTC","0.04","3205.48","3205.48","","false","TP","CLOSED","1.18","1","","","0","2021-09-13 07:27:42","CFD"
"0015421d-0001-54c4-0000-0000818b4002","0015421d-0001-54c4-0000-49c1000067e1","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-0000818b6983","USD","IOC","-0.04","3251.75","3521.25","","false","USER","CLOSED","1.04","0.88","","","0","2021-09-11 09:47:19","CFD"
"0015421d-0001-54c4-0000-0000818b6048","0015421d-0001-54c4-0000-49c100004c99","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-0000818b6046","USD","IOC","-0.04","3235.02","","","false","USER","OPENED","0","0","","","0","2021-09-11 07:17:28","CFD"
"0015421d-0001-54c4-0000-0000818b4002","0015421d-0001-54c4-0000-49c0000169e7","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-0000818b4001","USD","IOC","0.04","3225.83","","","false","USER","OPENED","0","0","","","0","2021-09-10 22:33:54","CFD"
"0001934d-0001-54c4-0000-00008006023b","0001934d-0001-54c4-0000-49c000004da2","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-00008006024c","USD","IOC","8","17.25","16.59","17.92","false","USER","CLOSED","6.56","5.55","","","0","2021-09-10 19:18:00","CFD"
"0001934d-0001-54c4-0000-00008006023b","0001934d-0001-54c4-0000-49c000001d50","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-00008006023a","USD","IOC","-8","18.07","","","false","USER","OPENED","0","0","","","0","2021-09-10 14:00:21","CFD"
"0001934d-0001-54c4-0000-000080060238","0001934d-0001-54c4-0000-49c000001a52","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080060239","USD","IOC","8","18.09","","18.09","false","SL","CLOSED","0.56","0.47","","","0","2021-09-10 13:51:30","CFD"
"0001934d-0001-54c4-0000-000080060238","0001934d-0001-54c4-0000-49c000000ebc","20154198461011282","YMM","Full Truck Alliance Co. Ltd.","0001934d-0001-54c4-0000-000080060237","USD","IOC","-8","18.16","","","false","USER","OPENED","0","0","","","0","2021-09-10 13:31:48","CFD"
"0015421d-0001-54c4-0000-0000818a5c9a","0015421d-0001-54c4-0000-49be00016d8d","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-0000818a62ad","USD","IOC","0.04","3547.17","3379.64","3546.89","false","SL","CLOSED","-3.16","-2.67","","","0","2021-09-08 22:20:21","CFD"
"0015421d-0001-54c4-0000-0000818a5c9a","0015421d-0001-54c4-0000-49be00015af4","20154198461011282","ETH/USD","Ethereum / USD","0015421d-0001-54c4-0000-0000818a5c99","USD","IOC","-0.04","3468.29","","","false","USER","OPENED","0","0","","","0","2021-09-08 20:15:29","CFD"
"00000082-0001-54c4-0000-000080130397","00000082-0001-54c4-0000-49be00000b30","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-000080130d71","USD","IOC","10","10.58","10.34","10.81","false","USER","CLOSED","4.7","3.98","","","0","2021-09-08 15:22:30","CFD"
"0008e1cf-0001-54c4-0000-00008003003d","0008e1cf-0001-54c4-0000-49be00000c23","20154198461011282","BNGO","Bionano Genomics, Inc.","0008e1cf-0001-54c4-0000-000080060083","USD","IOC","-20","5.49","","","false","USER","CLOSED","0","0","","","0","2021-09-08 14:29:42","CFD"
"00000082-0001-54c4-0000-000080130397","00000082-0001-54c4-0000-49b6000004e8","20154198461011282","BB","BlackBerry","00000082-0001-54c4-0000-000080130396","USD","IOC","-10","11.05","","","false","USER","OPENED","0","0","","","0","2021-08-31 13:37:56","CFD"
